datetime,value
1997-05-21 15:30:00,18977.76
1997-05-21 16:30:00,18977.76
1997-05-21 17:30:00,18977.76
1997-05-21 18:30:00,18977.76
1997-05-21 19:30:00,18960.855
1997-05-21 20:30:00,18955.22
1997-05-21 21:30:00,18955.22
1997-05-21 22:30:00,18955.22
1997-05-21 23:30:00,18938.315
1997-05-22 00:30:00,18932.68
1997-05-22 01:30:00,18932.68
1997-05-22 02:30:00,18932.68
1997-05-22 03:30:00,18912.3925
1997-05-22 04:30:00,18905.63
1997-05-22 05:30:00,18905.63
1997-05-22 06:30:00,18905.63
1997-05-22 07:30:00,18905.63
1997-05-22 08:30:00,18905.63
1997-05-22 09:30:00,18905.63
1997-05-22 10:30:00,18892.0925
1997-05-22 11:30:00,18887.58
1997-05-22 12:30:00,18887.58
1997-05-22 13:30:00,18887.58
1997-05-22 14:30:00,18887.58
1997-05-22 15:30:00,18887.58
1997-05-22 16:30:00,18887.58
1997-05-22 17:30:00,18870.675000000003
1997-05-22 18:30:00,18865.04
1997-05-22 19:30:00,18865.04
1997-05-22 20:30:00,18865.04
1997-05-22 21:30:00,18848.1425
1997-05-22 22:30:00,18842.51
1997-05-22 23:30:00,18842.51
1997-05-23 00:30:00,18842.51
1997-05-23 01:30:00,18825.605
1997-05-23 02:30:00,18819.97
1997-05-23 03:30:00,18819.97
1997-05-23 04:30:00,18819.97
1997-05-23 05:30:00,18819.97
1997-05-23 06:30:00,18806.4325
1997-05-23 07:30:00,18801.92
1997-05-23 08:30:00,18801.92
1997-05-23 09:30:00,18801.92
1997-05-23 10:30:00,18801.92
1997-05-23 11:30:00,18801.92
1997-05-23 12:30:00,18785.015000000003
1997-05-23 13:30:00,18779.38
1997-05-23 14:30:00,18779.38
1997-05-23 15:30:00,18779.38
1997-05-23 16:30:00,18779.38
1997-05-23 17:30:00,18779.38
1997-05-23 18:30:00,18779.38
1997-05-23 19:30:00,18759.1
1997-05-23 20:30:00,18752.34
1997-05-23 21:30:00,18752.34
1997-05-23 22:30:00,18752.34
1997-05-23 23:30:00,18752.34
1997-05-24 00:30:00,18752.34
1997-05-24 01:30:00,18752.34
1997-05-24 02:30:00,18735.435
1997-05-24 03:30:00,18729.8
1997-05-24 04:30:00,18729.8
1997-05-24 05:30:00,18729.8
1997-05-24 06:30:00,18712.895
1997-05-24 07:30:00,18707.26
1997-05-24 08:30:00,18707.26
1997-05-24 09:30:00,18707.26
1997-05-24 10:30:00,18707.26
1997-05-24 11:30:00,18707.26
1997-05-24 12:30:00,18707.26
1997-05-24 13:30:00,18693.7225
1997-05-24 14:30:00,18689.21
1997-05-24 15:30:00,18689.21
1997-05-24 16:30:00,18689.21
1997-05-24 17:30:00,18689.21
1997-05-24 18:30:00,18689.21
1997-05-24 19:30:00,18672.3125
1997-05-24 20:30:00,18666.68
1997-05-24 21:30:00,18666.68
1997-05-24 22:30:00,18649.775
1997-05-24 23:30:00,18644.14
1997-05-25 00:30:00,18644.14
1997-05-25 01:30:00,18644.14
1997-05-25 02:30:00,18627.235
1997-05-25 03:30:00,18621.6
1997-05-25 04:30:00,18621.6
1997-05-25 05:30:00,18621.6
1997-05-25 06:30:00,18621.6
1997-05-25 07:30:00,18608.0625
1997-05-25 08:30:00,18603.55
1997-05-25 09:30:00,18603.55
1997-05-25 10:30:00,18603.55
1997-05-25 11:30:00,18603.55
1997-05-25 12:30:00,18603.55
1997-05-25 13:30:00,18586.6525
1997-05-25 14:30:00,18581.02
1997-05-25 15:30:00,18581.02
1997-05-25 16:30:00,18581.02
1997-05-25 17:30:00,18581.02
1997-05-25 18:30:00,18564.115
1997-05-25 19:30:00,18558.48
1997-05-25 20:30:00,18558.48
1997-05-25 21:30:00,18558.48
1997-05-25 22:30:00,18558.48
1997-05-25 23:30:00,18541.575
1997-05-26 00:30:00,18535.94
1997-05-26 01:30:00,18535.94
1997-05-26 02:30:00,18522.4025
1997-05-26 03:30:00,18517.89
1997-05-26 04:30:00,18500.9925
1997-05-26 05:30:00,18495.36
1997-05-26 06:30:00,18495.36
1997-05-26 07:30:00,18495.36
1997-05-26 08:30:00,18495.36
1997-05-26 09:30:00,18495.36
1997-05-26 10:30:00,18478.455
1997-05-26 11:30:00,18472.82
1997-05-26 12:30:00,18472.82
1997-05-26 13:30:00,18472.82
1997-05-26 14:30:00,18472.82
1997-05-26 15:30:00,18472.82
1997-05-26 16:30:00,18455.915
1997-05-26 17:30:00,18450.28
1997-05-26 18:30:00,18450.28
1997-05-26 19:30:00,18450.28
1997-05-26 20:30:00,18450.28
1997-05-26 21:30:00,18433.3825
1997-05-26 22:30:00,18427.75
1997-05-26 23:30:00,18427.75
1997-05-27 00:30:00,18414.2125
1997-05-27 01:30:00,18409.7
1997-05-27 02:30:00,18409.7
1997-05-27 03:30:00,18409.7
1997-05-27 04:30:00,18409.7
1997-05-27 05:30:00,18389.405
1997-05-27 06:30:00,18382.64
1997-05-27 07:30:00,18382.64
1997-05-27 08:30:00,18362.36
1997-05-27 09:30:00,18355.6
1997-05-27 10:30:00,18355.6
1997-05-27 11:30:00,18355.6
1997-05-27 12:30:00,18355.6
1997-05-27 13:30:00,18338.695
1997-05-27 14:30:00,18333.06
1997-05-27 15:30:00,18333.06
1997-05-27 16:30:00,18333.06
1997-05-27 17:30:00,18333.06
1997-05-27 18:30:00,18333.06
1997-05-27 19:30:00,18316.155
1997-05-27 20:30:00,18310.52
1997-05-27 21:30:00,18310.52
1997-05-27 22:30:00,18310.52
1997-05-27 23:30:00,18290.2325
1997-05-28 00:30:00,18283.47
1997-05-28 01:30:00,18283.47
1997-05-28 02:30:00,18283.47
1997-05-28 03:30:00,18269.9325
1997-05-28 04:30:00,18265.42
1997-05-28 05:30:00,18265.42
1997-05-28 06:30:00,18265.42
1997-05-28 07:30:00,18248.5225
1997-05-28 08:30:00,18242.89
1997-05-28 09:30:00,18242.89
1997-05-28 10:30:00,18242.89
1997-05-28 11:30:00,18242.89
1997-05-28 12:30:00,18225.985
1997-05-28 13:30:00,18220.35
1997-05-28 14:30:00,18220.35
1997-05-28 15:30:00,18220.35
1997-05-28 16:30:00,18220.35
1997-05-28 17:30:00,18220.35
1997-05-28 18:30:00,18203.445
1997-05-28 19:30:00,18197.81
1997-05-28 20:30:00,18197.81
1997-05-28 21:30:00,18197.81
1997-05-28 22:30:00,18184.2725
1997-05-28 23:30:00,18179.76
1997-05-29 00:30:00,18162.8625
1997-05-29 01:30:00,18157.23
1997-05-29 02:30:00,18157.23
1997-05-29 03:30:00,18157.23
1997-05-29 04:30:00,18140.325
1997-05-29 05:30:00,18134.69
1997-05-29 06:30:00,18134.69
1997-05-29 07:30:00,18134.69
1997-05-29 08:30:00,18134.69
1997-05-29 09:30:00,18134.69
1997-05-29 10:30:00,18134.69
1997-05-29 11:30:00,18134.69
1997-05-29 12:30:00,18117.785
1997-05-29 13:30:00,18112.15
1997-05-29 14:30:00,18112.15
1997-05-29 15:30:00,18112.15
1997-05-29 16:30:00,18112.15
1997-05-29 17:30:00,18112.15
1997-05-29 18:30:00,18112.15
1997-05-29 19:30:00,18095.2525
1997-05-29 20:30:00,18089.62
1997-05-29 21:30:00,18089.62
1997-05-29 22:30:00,18076.0825
1997-05-29 23:30:00,18071.57
1997-05-30 00:30:00,18071.57
1997-05-30 01:30:00,18071.57
1997-05-30 02:30:00,18051.2825
1997-05-30 03:30:00,18044.52
1997-05-30 04:30:00,18044.52
1997-05-30 05:30:00,18044.52
1997-05-30 06:30:00,18027.615
1997-05-30 07:30:00,18021.98
1997-05-30 08:30:00,18021.98
1997-05-30 09:30:00,18021.98
1997-05-30 10:30:00,18021.98
1997-05-30 11:30:00,18005.075
1997-05-30 12:30:00,17999.44
1997-05-30 13:30:00,17999.44
1997-05-30 14:30:00,17999.44
1997-05-30 15:30:00,17999.44
1997-05-30 16:30:00,17999.44
1997-05-30 17:30:00,17999.44
1997-05-30 18:30:00,17999.44
1997-05-30 19:30:00,17999.44
1997-05-30 20:30:00,17982.5425
1997-05-30 21:30:00,17976.91
1997-05-30 22:30:00,17976.91
1997-05-30 23:30:00,17963.3725
1997-05-31 00:30:00,17958.86
1997-05-31 01:30:00,17958.86
1997-05-31 02:30:00,17958.86
1997-05-31 03:30:00,17958.86
1997-05-31 04:30:00,17941.955
1997-05-31 05:30:00,17936.32
1997-05-31 06:30:00,17936.32
1997-05-31 07:30:00,17916.0325
1997-05-31 08:30:00,17909.27
1997-05-31 09:30:00,17909.27
1997-05-31 10:30:00,17909.27
1997-05-31 11:30:00,17909.27
1997-05-31 12:30:00,17909.27
1997-05-31 13:30:00,17892.364999999998
1997-05-31 14:30:00,17886.73
1997-05-31 15:30:00,17886.73
1997-05-31 16:30:00,17886.73
1997-05-31 17:30:00,17886.73
1997-05-31 18:30:00,17886.73
1997-05-31 19:30:00,17886.73
1997-05-31 20:30:00,17873.1925
1997-05-31 21:30:00,17868.68
1997-05-31 22:30:00,17868.68
1997-05-31 23:30:00,17868.68
1997-06-01 00:30:00,17851.7825
1997-06-01 01:30:00,17846.15
1997-06-01 02:30:00,17846.15
1997-06-01 03:30:00,17829.245000000003
1997-06-01 04:30:00,17823.61
1997-06-01 05:30:00,17823.61
1997-06-01 06:30:00,17823.61
1997-06-01 07:30:00,17823.61
1997-06-01 08:30:00,17796.56
1997-06-01 09:30:00,17796.56
1997-06-01 10:30:00,17789.795000000002
1997-06-01 11:30:00,17787.54
1997-06-01 12:30:00,17787.54
1997-06-01 13:30:00,17787.54
1997-06-01 14:30:00,17787.54
1997-06-01 15:30:00,17770.635000000002
1997-06-01 16:30:00,17765.0
1997-06-01 17:30:00,17765.0
1997-06-01 18:30:00,17765.0
1997-06-01 19:30:00,17765.0
1997-06-01 20:30:00,17765.0
1997-06-01 21:30:00,17748.095
1997-06-01 22:30:00,17742.46
1997-06-01 23:30:00,17742.46
1997-06-02 00:30:00,17742.46
1997-06-02 01:30:00,17722.1725
1997-06-02 02:30:00,17715.41
1997-06-02 03:30:00,17715.41
1997-06-02 04:30:00,17715.41
1997-06-02 05:30:00,17715.41
1997-06-02 06:30:00,17715.41
1997-06-02 07:30:00,17715.41
1997-06-02 08:30:00,17698.5125
1997-06-02 09:30:00,17692.88
1997-06-02 10:30:00,17692.88
1997-06-02 11:30:00,17692.88
1997-06-02 12:30:00,17692.88
1997-06-02 13:30:00,17679.342500000002
1997-06-02 14:30:00,17674.83
1997-06-02 15:30:00,17674.83
1997-06-02 16:30:00,17674.83
1997-06-02 17:30:00,17674.83
1997-06-02 18:30:00,17674.83
1997-06-02 19:30:00,17657.925000000003
1997-06-02 20:30:00,17652.29
1997-06-02 21:30:00,17652.29
1997-06-02 22:30:00,17635.385000000002
1997-06-02 23:30:00,17629.75
1997-06-03 00:30:00,17629.75
1997-06-03 01:30:00,17629.75
1997-06-03 02:30:00,17614.105
1997-06-03 03:30:00,17608.89
1997-06-03 04:30:00,17608.89
1997-06-03 05:30:00,17608.89
1997-06-03 06:30:00,17608.89
1997-06-03 07:30:00,17590.485000000004
1997-06-03 08:30:00,17584.350000000002
1997-06-03 09:30:00,17584.350000000002
1997-06-03 10:30:00,17584.350000000002
1997-06-03 11:30:00,17572.065000000002
1997-06-03 12:30:00,17567.97
1997-06-03 13:30:00,17567.97
1997-06-03 14:30:00,17567.97
1997-06-03 15:30:00,17567.97
1997-06-03 16:30:00,17567.97
1997-06-03 17:30:00,17567.97
1997-06-03 18:30:00,17552.64
1997-06-03 19:30:00,17547.53
1997-06-03 20:30:00,17547.53
1997-06-03 21:30:00,17532.1925
1997-06-03 22:30:00,17527.08
1997-06-03 23:30:00,17527.08
1997-06-04 00:30:00,17527.08
1997-06-04 01:30:00,17527.08
1997-06-04 02:30:00,17527.08
1997-06-04 03:30:00,17527.08
1997-06-04 04:30:00,17527.08
1997-06-04 05:30:00,17511.75
1997-06-04 06:30:00,17506.64
1997-06-04 07:30:00,17494.355000000003
1997-06-04 08:30:00,17490.260000000002
1997-06-04 09:30:00,17490.260000000002
1997-06-04 10:30:00,17490.260000000002
1997-06-04 11:30:00,17490.260000000002
1997-06-04 12:30:00,17490.260000000002
1997-06-04 13:30:00,17474.93
1997-06-04 14:30:00,17469.82
1997-06-04 15:30:00,17469.82
1997-06-04 16:30:00,17469.82
1997-06-04 17:30:00,17469.82
1997-06-04 18:30:00,17469.82
1997-06-04 19:30:00,17469.82
1997-06-04 20:30:00,17469.82
1997-06-04 21:30:00,17454.4825
1997-06-04 22:30:00,17449.37
1997-06-04 23:30:00,17449.37
1997-06-05 00:30:00,17449.37
1997-06-05 01:30:00,17449.37
1997-06-05 02:30:00,17434.04
1997-06-05 03:30:00,17428.93
1997-06-05 04:30:00,17428.93
1997-06-05 05:30:00,17428.93
1997-06-05 06:30:00,17428.93
1997-06-05 07:30:00,17410.525
1997-06-05 08:30:00,17404.39
1997-06-05 09:30:00,17404.39
1997-06-05 10:30:00,17404.39
1997-06-05 11:30:00,17385.985
1997-06-05 12:30:00,17379.85
1997-06-05 13:30:00,17379.85
1997-06-05 14:30:00,17379.85
1997-06-05 15:30:00,17379.85
1997-06-05 16:30:00,17379.85
1997-06-05 17:30:00,17367.565000000002
1997-06-05 18:30:00,17363.47
1997-06-05 19:30:00,17363.47
1997-06-05 20:30:00,17363.47
1997-06-05 21:30:00,17363.47
1997-06-05 22:30:00,17348.14
1997-06-05 23:30:00,17343.03
1997-06-06 00:30:00,17343.03
1997-06-06 01:30:00,17343.03
1997-06-06 02:30:00,17327.6925
1997-06-06 03:30:00,17322.58
1997-06-06 04:30:00,17322.58
1997-06-06 05:30:00,17322.58
1997-06-06 06:30:00,17304.175000000003
1997-06-06 07:30:00,17298.04
1997-06-06 08:30:00,17298.04
1997-06-06 09:30:00,17298.04
1997-06-06 10:30:00,17298.04
1997-06-06 11:30:00,17298.04
1997-06-06 12:30:00,17298.04
1997-06-06 13:30:00,17282.71
1997-06-06 14:30:00,17277.6
1997-06-06 15:30:00,17277.6
1997-06-06 16:30:00,17277.6
1997-06-06 17:30:00,17277.6
1997-06-06 18:30:00,17277.6
1997-06-06 19:30:00,17259.195
1997-06-06 20:30:00,17253.06
1997-06-06 21:30:00,17253.06
1997-06-06 22:30:00,17253.06
1997-06-06 23:30:00,17253.06
1997-06-07 00:30:00,17237.7075
1997-06-07 01:30:00,17232.59
1997-06-07 02:30:00,17232.59
1997-06-07 03:30:00,17232.59
1997-06-07 04:30:00,17217.2525
1997-06-07 05:30:00,17212.14
1997-06-07 06:30:00,17212.14
1997-06-07 07:30:00,17212.14
1997-06-07 08:30:00,17212.14
1997-06-07 09:30:00,17212.14
1997-06-07 10:30:00,17196.809999999998
1997-06-07 11:30:00,17191.7
1997-06-07 12:30:00,17191.7
1997-06-07 13:30:00,17191.7
1997-06-07 14:30:00,17191.7
1997-06-07 15:30:00,17176.3625
1997-06-07 16:30:00,17171.25
1997-06-07 17:30:00,17171.25
1997-06-07 18:30:00,17171.25
1997-06-07 19:30:00,17171.25
1997-06-07 20:30:00,17171.25
1997-06-07 21:30:00,17155.92
1997-06-07 22:30:00,17150.81
1997-06-07 23:30:00,17150.81
1997-06-08 00:30:00,17150.81
1997-06-08 01:30:00,17150.81
1997-06-08 02:30:00,17123.1875
1997-06-08 03:30:00,17113.98
1997-06-08 04:30:00,17113.98
1997-06-08 05:30:00,17113.98
1997-06-08 06:30:00,17113.98
1997-06-08 07:30:00,17113.98
1997-06-08 08:30:00,17113.98
1997-06-08 09:30:00,17098.65
1997-06-08 10:30:00,17093.54
1997-06-08 11:30:00,17093.54
1997-06-08 12:30:00,17093.54
1997-06-08 13:30:00,17093.54
1997-06-08 14:30:00,17093.54
1997-06-08 15:30:00,17093.54
1997-06-08 16:30:00,17093.54
1997-06-08 17:30:00,17072.0675
1997-06-08 18:30:00,17064.91
1997-06-08 19:30:00,17064.91
1997-06-08 20:30:00,17064.91
1997-06-08 21:30:00,17064.91
1997-06-08 22:30:00,17049.5725
1997-06-08 23:30:00,17044.46
1997-06-09 00:30:00,17044.46
1997-06-09 01:30:00,17029.13
1997-06-09 02:30:00,17024.02
1997-06-09 03:30:00,17024.02
1997-06-09 04:30:00,17024.02
1997-06-09 05:30:00,17024.02
1997-06-09 06:30:00,17024.02
1997-06-09 07:30:00,17002.54
1997-06-09 08:30:00,16995.38
1997-06-09 09:30:00,16995.38
1997-06-09 10:30:00,16995.38
1997-06-09 11:30:00,16983.1025
1997-06-09 12:30:00,16979.010000000002
1997-06-09 13:30:00,16979.010000000002
1997-06-09 14:30:00,16979.010000000002
1997-06-09 15:30:00,16979.010000000002
1997-06-09 16:30:00,16979.010000000002
1997-06-09 17:30:00,16963.6725
1997-06-09 18:30:00,16958.56
1997-06-09 19:30:00,16958.56
1997-06-09 20:30:00,16958.56
1997-06-09 21:30:00,16958.56
1997-06-09 22:30:00,16943.23
1997-06-09 23:30:00,16938.12
1997-06-10 00:30:00,16938.12
1997-06-10 01:30:00,16922.7825
1997-06-10 02:30:00,16917.670000000002
1997-06-10 03:30:00,16917.670000000002
1997-06-10 04:30:00,16905.385000000002
1997-06-10 05:30:00,16901.29
1997-06-10 06:30:00,16901.29
1997-06-10 07:30:00,16901.29
1997-06-10 08:30:00,16901.29
1997-06-10 09:30:00,16901.29
1997-06-10 10:30:00,16882.8925
1997-06-10 11:30:00,16876.760000000002
1997-06-10 12:30:00,16876.760000000002
1997-06-10 13:30:00,16876.760000000002
1997-06-10 14:30:00,16876.760000000002
1997-06-10 15:30:00,16876.760000000002
1997-06-10 16:30:00,16876.760000000002
1997-06-10 17:30:00,16876.760000000002
1997-06-10 18:30:00,16861.4225
1997-06-10 19:30:00,16856.31
1997-06-10 20:30:00,16856.31
1997-06-10 21:30:00,16856.31
1997-06-10 22:30:00,16840.98
1997-06-10 23:30:00,16835.87
1997-06-11 00:30:00,16835.87
1997-06-11 01:30:00,16835.87
1997-06-11 02:30:00,16820.5325
1997-06-11 03:30:00,16815.420000000002
1997-06-11 04:30:00,16815.420000000002
1997-06-11 05:30:00,16815.420000000002
1997-06-11 06:30:00,16797.015000000003
1997-06-11 07:30:00,16790.88
1997-06-11 08:30:00,16790.88
1997-06-11 09:30:00,16790.88
1997-06-11 10:30:00,16790.88
1997-06-11 11:30:00,16790.88
1997-06-11 12:30:00,16790.88
1997-06-11 13:30:00,16778.595
1997-06-11 14:30:00,16774.5
1997-06-11 15:30:00,16774.5
1997-06-11 16:30:00,16774.5
1997-06-11 17:30:00,16774.5
1997-06-11 18:30:00,16774.5
1997-06-11 19:30:00,16759.17
1997-06-11 20:30:00,16754.06
1997-06-11 21:30:00,16754.06
1997-06-11 22:30:00,16754.06
1997-06-11 23:30:00,16738.73
1997-06-12 00:30:00,16733.62
1997-06-12 01:30:00,16733.62
1997-06-12 02:30:00,16733.62
1997-06-12 03:30:00,16715.2075
1997-06-12 04:30:00,16709.07
1997-06-12 05:30:00,16709.07
1997-06-12 06:30:00,16709.07
1997-06-12 07:30:00,16709.07
1997-06-12 08:30:00,16693.74
1997-06-12 09:30:00,16688.63
1997-06-12 10:30:00,16688.63
1997-06-12 11:30:00,16688.63
1997-06-12 12:30:00,16676.345
1997-06-12 13:30:00,16672.25
1997-06-12 14:30:00,16672.25
1997-06-12 15:30:00,16672.25
1997-06-12 16:30:00,16672.25
1997-06-12 17:30:00,16672.25
1997-06-12 18:30:00,16672.25
1997-06-12 19:30:00,16672.25
1997-06-12 20:30:00,16656.92
1997-06-12 21:30:00,16651.81
1997-06-12 22:30:00,16651.81
1997-06-12 23:30:00,16636.4725
1997-06-13 00:30:00,16631.36
1997-06-13 01:30:00,16631.36
1997-06-13 02:30:00,16631.36
1997-06-13 03:30:00,16631.36
1997-06-13 04:30:00,16616.03
1997-06-13 05:30:00,16610.920000000002
1997-06-13 06:30:00,16610.920000000002
1997-06-13 07:30:00,16598.635000000002
1997-06-13 08:30:00,16594.54
1997-06-13 09:30:00,16594.54
1997-06-13 10:30:00,16594.54
1997-06-13 11:30:00,16594.54
1997-06-13 12:30:00,16594.54
1997-06-13 13:30:00,16594.54
1997-06-13 14:30:00,16594.54
1997-06-13 15:30:00,16594.54
1997-06-13 16:30:00,16579.21
1997-06-13 17:30:00,16574.1
1997-06-13 18:30:00,16574.1
1997-06-13 19:30:00,16574.1
1997-06-13 20:30:00,16574.1
1997-06-13 21:30:00,16558.7625
1997-06-13 22:30:00,16553.65
1997-06-13 23:30:00,16553.65
1997-06-14 00:30:00,16535.245000000003
1997-06-14 01:30:00,16529.11
1997-06-14 02:30:00,16529.11
1997-06-14 03:30:00,16529.11
1997-06-14 04:30:00,16529.11
1997-06-14 05:30:00,16510.705
1997-06-14 06:30:00,16504.57
1997-06-14 07:30:00,16504.57
1997-06-14 08:30:00,16504.57
1997-06-14 09:30:00,16504.57
1997-06-14 10:30:00,16504.57
1997-06-14 11:30:00,16504.57
1997-06-14 12:30:00,16504.57
1997-06-14 13:30:00,16504.57
1997-06-14 14:30:00,16489.24
1997-06-14 15:30:00,16484.13
1997-06-14 16:30:00,16484.13
1997-06-14 17:30:00,16484.13
1997-06-14 18:30:00,16484.13
1997-06-14 19:30:00,16471.845
1997-06-14 20:30:00,16467.75
1997-06-14 21:30:00,16467.75
1997-06-14 22:30:00,16452.42
1997-06-14 23:30:00,16447.31
1997-06-15 00:30:00,16447.31
1997-06-15 01:30:00,16447.31
1997-06-15 02:30:00,16431.9725
1997-06-15 03:30:00,16426.86
1997-06-15 04:30:00,16426.86
1997-06-15 05:30:00,16426.86
1997-06-15 06:30:00,16426.86
1997-06-15 07:30:00,16426.86
1997-06-15 08:30:00,16426.86
1997-06-15 09:30:00,16408.455
1997-06-15 10:30:00,16402.32
1997-06-15 11:30:00,16402.32
1997-06-15 12:30:00,16402.32
1997-06-15 13:30:00,16402.32
1997-06-15 14:30:00,16402.32
1997-06-15 15:30:00,16402.32
1997-06-15 16:30:00,16383.915
1997-06-15 17:30:00,16377.78
1997-06-15 18:30:00,16377.78
1997-06-15 19:30:00,16377.78
1997-06-15 20:30:00,16365.5175
1997-06-15 21:30:00,16361.43
1997-06-15 22:30:00,16361.43
1997-06-15 23:30:00,16361.43
1997-06-16 00:30:00,16346.0775
1997-06-16 01:30:00,16340.96
1997-06-16 02:30:00,16325.63
1997-06-16 03:30:00,16320.52
1997-06-16 04:30:00,16320.52
1997-06-16 05:30:00,16320.52
1997-06-16 06:30:00,16305.1825
1997-06-16 07:30:00,16300.07
1997-06-16 08:30:00,16300.07
1997-06-16 09:30:00,16300.07
1997-06-16 10:30:00,16300.07
1997-06-16 11:30:00,16300.07
1997-06-16 12:30:00,16300.07
1997-06-16 13:30:00,16300.07
1997-06-16 14:30:00,16284.739999999998
1997-06-16 15:30:00,16279.63
1997-06-16 16:30:00,16279.63
1997-06-16 17:30:00,16279.63
1997-06-16 18:30:00,16279.63
1997-06-16 19:30:00,16279.63
1997-06-16 20:30:00,16267.345
1997-06-16 21:30:00,16263.25
1997-06-16 22:30:00,16263.25
1997-06-16 23:30:00,16263.25
1997-06-17 00:30:00,16241.777500000002
1997-06-17 01:30:00,16234.62
1997-06-17 02:30:00,16234.62
1997-06-17 03:30:00,16213.1625
1997-06-17 04:30:00,16206.01
1997-06-17 05:30:00,16206.01
1997-06-17 06:30:00,16206.01
1997-06-17 07:30:00,16193.725
1997-06-17 08:30:00,16189.63
1997-06-17 09:30:00,16189.63
1997-06-17 10:30:00,16189.63
1997-06-17 11:30:00,16189.63
1997-06-17 12:30:00,16189.63
1997-06-17 13:30:00,16189.63
1997-06-17 14:30:00,16189.63
1997-06-17 15:30:00,16189.63
1997-06-17 16:30:00,16189.63
1997-06-17 17:30:00,16174.3
1997-06-17 18:30:00,16169.19
1997-06-17 19:30:00,16169.19
1997-06-17 20:30:00,16169.19
1997-06-17 21:30:00,16169.19
1997-06-17 22:30:00,16169.19
1997-06-17 23:30:00,16153.8525
1997-06-18 00:30:00,16148.74
1997-06-18 01:30:00,16148.74
1997-06-18 02:30:00,16148.74
1997-06-18 03:30:00,16148.74
1997-06-18 04:30:00,16130.335
1997-06-18 05:30:00,16124.2
1997-06-18 06:30:00,16124.2
1997-06-18 07:30:00,16124.2
1997-06-18 08:30:00,16124.2
1997-06-18 09:30:00,16108.87
1997-06-18 10:30:00,16103.76
1997-06-18 11:30:00,16103.76
1997-06-18 12:30:00,16103.76
1997-06-18 13:30:00,16103.76
1997-06-18 14:30:00,16103.76
1997-06-18 15:30:00,16103.76
1997-06-18 16:30:00,16103.76
1997-06-18 17:30:00,16103.76
1997-06-18 18:30:00,16103.76
1997-06-18 19:30:00,16079.2125
1997-06-18 20:30:00,16071.03
1997-06-18 21:30:00,16055.6925
1997-06-18 22:30:00,16050.58
1997-06-18 23:30:00,16050.58
1997-06-19 00:30:00,16038.3025
1997-06-19 01:30:00,16034.21
1997-06-19 02:30:00,16034.21
1997-06-19 03:30:00,16018.8725
1997-06-19 04:30:00,16013.76
1997-06-19 05:30:00,16013.76
1997-06-19 06:30:00,16013.76
1997-06-19 07:30:00,16013.76
1997-06-19 08:30:00,16013.76
1997-06-19 09:30:00,16013.76
1997-06-19 10:30:00,16013.76
1997-06-19 11:30:00,16013.76
1997-06-19 12:30:00,16013.76
1997-06-19 13:30:00,15998.43
1997-06-19 14:30:00,15993.32
1997-06-19 15:30:00,15993.32
1997-06-19 16:30:00,15993.32
1997-06-19 17:30:00,15993.32
1997-06-19 18:30:00,15993.32
1997-06-19 19:30:00,15993.32
1997-06-19 20:30:00,15981.0575
1997-06-19 21:30:00,15976.97
1997-06-19 22:30:00,15976.97
1997-06-19 23:30:00,15976.97
1997-06-20 00:30:00,15976.97
1997-06-20 01:30:00,15958.565
1997-06-20 02:30:00,15952.43
1997-06-20 03:30:00,15952.43
1997-06-20 04:30:00,15952.43
1997-06-20 05:30:00,15927.8825
1997-06-20 06:30:00,15919.7
1997-06-20 07:30:00,15919.7
1997-06-20 08:30:00,15919.7
1997-06-20 09:30:00,15919.7
1997-06-20 10:30:00,15919.7
1997-06-20 11:30:00,15919.7
1997-06-20 12:30:00,15919.7
1997-06-20 13:30:00,15919.7
1997-06-20 14:30:00,15919.7
1997-06-20 15:30:00,15919.7
1997-06-20 16:30:00,15907.415
1997-06-20 17:30:00,15903.32
1997-06-20 18:30:00,15903.32
1997-06-20 19:30:00,15884.9225
1997-06-20 20:30:00,15878.79
1997-06-20 21:30:00,15878.79
1997-06-20 22:30:00,15878.79
1997-06-20 23:30:00,15863.4525
1997-06-21 00:30:00,15858.34
1997-06-21 01:30:00,15858.34
1997-06-21 02:30:00,15858.34
1997-06-21 03:30:00,15858.34
1997-06-21 04:30:00,15858.34
1997-06-21 05:30:00,15858.34
1997-06-21 06:30:00,15858.34
1997-06-21 07:30:00,15839.935
1997-06-21 08:30:00,15833.8
1997-06-21 09:30:00,15833.8
1997-06-21 10:30:00,15833.8
1997-06-21 11:30:00,15833.8
1997-06-21 12:30:00,15818.47
1997-06-21 13:30:00,15813.36
1997-06-21 14:30:00,15813.36
1997-06-21 15:30:00,15813.36
1997-06-21 16:30:00,15813.36
1997-06-21 17:30:00,15794.955
1997-06-21 18:30:00,15788.82
1997-06-21 19:30:00,15788.82
1997-06-21 20:30:00,15788.82
1997-06-21 21:30:00,15788.82
1997-06-21 22:30:00,15788.82
1997-06-21 23:30:00,15773.482500000002
1997-06-22 00:30:00,15768.37
1997-06-22 01:30:00,15768.37
1997-06-22 02:30:00,15753.04
1997-06-22 03:30:00,15747.93
1997-06-22 04:30:00,15747.93
1997-06-22 05:30:00,15747.93
1997-06-22 06:30:00,15732.5775
1997-06-22 07:30:00,15727.46
1997-06-22 08:30:00,15727.46
1997-06-22 09:30:00,15727.46
1997-06-22 10:30:00,15727.46
1997-06-22 11:30:00,15727.46
